"time","n_risk","n_event","n_censor","surv","std_err","lower_ci","upper_ci"
7.81865965834428,46992,2,22,0.994256112760932,0.000338221260330712,0.993593432211298,0.994919235287633
7.8515111695138,46968,1,27,0.994234943962755,0.000338875874527388,0.993570981253565,0.994899350370974
7.88436268068331,46940,2,13,0.994192582013716,0.000340182747704518,0.993526059603537,0.994859551570821
7.91721419185282,46925,2,16,0.994150208328814,0.000341485232111336,0.993481134820433,0.994819732433934
8.21287779237845,46793,2,126,0.994107716921623,0.000342789901948447,0.993436088041295,0.994779799867753
8.27858081471748,46760,1,33,0.994086457132981,0.000343441203127264,0.993413552593924,0.994759817474677
8.31143232588699,46745,2,28,0.994043924821199,0.000344740811447792,0.99336847483393,0.994719834086869
8.3442838370565,46715,1,18,0.994022645918816,0.000345389520666527,0.993345925354531,0.994699827501473
8.37713534822602,46695,4,24,0.993937495676098,0.000347974093242151,0.99325571292424,0.994619746411895
8.41067761806982,46644,1,24,0.993916186665386,0.000348618476139073,0.993233141818414,0.99459970124121
8.44283837056505,46643,1,19,0.993894877654673,0.000349261642447181,0.993210573097057,0.994579653686054
8.50854139290407,46603,3,43,0.993830897124816,0.000351187137068083,0.993142821287947,0.994519449678977
8.5742444152431,46558,2,34,0.993788204960327,0.000352467134289255,0.993097622125403,0.994479268014558
8.63994743758213,46521,2,42,0.993745480676457,0.000353744317367541,0.993052396361737,0.994439048717786
8.67279894875164,46497,1,7,0.99372410842705,0.000354381747341912,0.993029775649888,0.994418926686136
8.74165571616294,46442,1,47,0.993702711327261,0.000355019493290274,0.993007129470406,0.994398780425451
8.8042049934297,46411,1,48,0.993681300396418,0.000355656895526487,0.992984470134674,0.994378619661191
8.83705650459921,46392,3,12,0.9936170426817,0.000357563603627036,0.992916477984416,0.994318101671209
8.90275952693824,46364,1,30,0.993595611893962,0.000358197549301954,0.992893805568162,0.994297914276961
9,46337,2,9,0.99355272626857,0.000359463429920636,0.992848440628682,0.994257511499577
9.03490759753594,46308,1,27,0.993531270953587,0.000360095400524377,0.992825747558275,0.994237295709044
9.09986859395532,46294,1,34,0.993509809613652,0.000360726592776741,0.992803049988955,0.994217072368519
9.13272010512484,46272,1,23,0.993488338533741,0.000361357230192293,0.992780343767924,0.994196838201364
9.17700394218134,46228,1,20,0.993466847482029,0.000361987919463087,0.992757617475111,0.994176584165698
9.23127463863338,46204,1,49,0.993445345732235,0.0003626181146963,0.992734881453397,0.99415631846454
9.27224092308246,46157,1,20,0.993423822553828,0.000363248450440121,0.99271212372945,0.994136031611944
9.2969776609724,46156,1,23,0.993402299375421,0.000363877666859571,0.992689368199338,0.994115742565513
9.36268068331143,46116,1,36,0.993380757995003,0.00036450683829799,0.992666594556885,0.994095435230421
9.39553219448095,46095,1,26,0.99335920726807,0.000365135446294396,0.992643812673019,0.994075117445266
9.43731931668857,46047,1,21,0.99333763454439,0.000365764235169823,0.992621008439718,0.99405477801971
9.49408672798949,46030,1,33,0.993316054322045,0.000366392356347234,0.992598198017038,0.994034429787449
9.5605749486653,45975,1,38,0.99329444875262,0.000367020857020983,0.992575361505588,0.994014056954019
